ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
1062,ESCUELA BAS. PRES. FEDERICO ERRAZURIZ E,6.099999999999999,2006
16431,COLEGIO  ORCHARD COLLEGE,6.098260869565218,2006
3608,LICEO INMACULADA CONCEPCION,6.09621301775148,2006
24931,ESCUELA BASICA ALVARO COVARRUBIAS A. ANE,6.096190476190476,2006
5336,ESCUELA DOS PINOS,6.096,2006
3014,COLEGIO INGLES,6.095489891135303,2006
1022,ESCUELA BASICA COIRON,6.095081967213115,2006
25278,ESCUELA BASICA CAMPANARIO,6.094414893617022,2006
22448,"ESCUELA PARTICULAR ""EL CARDO""",6.094285714285714,2006
93,ESCUELA CHUJLLUTA,6.094117647058823,2006
4499,COLEGIO SAN JORGE,6.093969849246231,2006
5810,COLEGIO BAUTISTA,6.093209200438117,2006
